Timestamp,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Is_Malicious,Timestamp_unix,Weekday,IP_Address[0],IP_Address[1],IP_Address[2],IP_Address[3],IP_Address_Country
01-02-23 0:10,192.168.238.206,0.4141822023973636,0.29642317752004443,0.5636261887450347,0.5347130182789864,0.37037615554732056,0.5886080672815268,-0.506771928931904,0.798855554274187,0.42857142857142855,0.4574663125031415,0.33107755731050353,0.3894905715716944,0.32537744140585323,0.13343982193810414,-1.2621813346518636,-0.8864169710121709,-1.6300038425481187,0,1672585800.0,0,192,168,238,206,
01-02-23 0:11,192.168.103.1,0.23902287301324684,0.3112125653492228,0.4941967288851596,0.4906830588166991,0.5168183374916026,0.536614656351807,0.1912807077472568,-0.4285847381695594,0.35714285714285715,0.48193294190509,0.2567654818960238,0.33422444636699483,0.3089500913277567,0.3297369507836572,-1.1462578034048772,-1.5797593993573567,-0.9619601974584565,0,1672585860.0,0,192,168,103,1,
01-02-23 0:12,192.168.24.129,0.44152520687797725,0.3300285540736658,0.5001103574508639,0.6086053054555901,0.36887584123739287,0.5452771495396999,1.1842856180325576,0.3709886793309529,0.5714285714285714,0.340580044463521,0.34657918071086674,0.3279104127895246,0.5418348720322346,0.17704232204162568,0.14226492425462078,-0.9175251884789255,-0.8525981599093844,0,1672585920.0,0,192,168,24,129,
01-02-23 0:13,192.168.56.140,0.48516314074740247,0.2644559117789473,0.40868077306654776,0.5015113411780265,0.4637894889305369,0.6311907970937076,1.1200900756105814,-0.6338741324117699,0.5714285714285714,0.3480337171960201,0.23721412710136747,0.3409308226620348,0.4186023954300658,0.12030063077957172,-0.5215412549205918,-0.07155138377653214,0.4481008750852506,0,1672585980.0,0,192,168,56,140,
01-02-23 0:14,192.168.133.9,0.5821737332007842,0.5732347567558036,0.7574440484467789,0.28239577360386425,0.5225601553209333,0.28269789484190816,-1.1251873747146475,3.494195328107872,0.5714285714285714,0.8035402175438071,0.5445065206793803,0.7225236534469511,0.5538910981864271,0.6520152576992975,1.4178314160938397,1.1645874074433045,0.1246652148040149,1,1672586040.0,0,192,168,133,9,
01-02-23 0:15,192.168.244.29,0.42094665402166165,0.4253512551346889,0.660678441036908,0.6617751521508937,0.31613628214078854,0.5585900235896579,1.0680280229501617,0.8156579487472227,0.2857142857142857,0.5436653724279957,0.27318260944102746,0.19851201732461551,0.3734319254038312,0.24791505532201202,-1.7183592864079564,0.41850057354916964,-0.40608278490925703,0,1672586100.0,0,192,168,244,29,
01-02-23 0:16,192.168.193.59,0.12976917919914638,0.31910307867953186,0.3312259825229512,0.4967312025161917,0.4314771290069576,0.5395638304346843,0.7097883567117055,-0.1575010664445647,0.42857142857142855,0.47012980003275173,0.34328090376955844,0.49124027116959845,0.3105122072160185,0.24066168065536925,-0.10141467300955867,0.6191851751049763,0.32276484118858045,0,1672586160.0,0,192,168,193,59,
01-02-23 0:17,192.168.64.226,0.40682214315224235,0.23627620871494187,0.6061995655044269,0.39752152309376065,0.43616294269576966,0.5956584091292856,1.0495355021062223,-1.2604930762200166,0.21428571428571427,0.336155910471217,0.21324994272372447,0.5039131923540686,0.24884142103457507,0.15918039455208258,0.3438464347929443,2.2009868006367967,-0.08656273891255416,0,1672586220.0,0,192,168,64,226,
01-02-23 0:18,192.168.189.150,0.35675152006587063,0.2507713843595502,0.321182071041098,0.5795621621977581,0.30970577620597334,0.5965923095548412,1.3042555335856563,0.02232519518250427,0.42857142857142855,0.5119260888767425,0.3388182688055438,0.33945731094760395,0.434561524807503,0.21062248902557787,-1.5830109779030646,-0.5554321630443007,0.8515929749275504,0,1672586280.0,0,192,168,189,150,
01-02-23 0:19,192.168.80.255,0.17987879098432444,0.27915850541876985,0.4473709177954963,0.5682669805627345,0.5343652780112951,0.5828884449908096,1.6167388937549279,-0.4374493837125505,0.5,0.3929594584757587,0.231802755034927,0.44564263897143497,0.3751846288624333,0.3295766631033612,1.3183352533347743,0.5322446124881313,-1.1591608365475135,0,1672586340.0,0,192,168,80,255,
01-02-23 0:20,192.168.179.240,0.4254307107645179,0.35581902295210416,0.5316838458140172,0.5833976041613644,0.6736391923023249,0.6315929203072971,0.7976291266880711,-0.736054284808778,0.35714285714285715,0.4136006102244404,0.2504529392375455,0.3719191842996413,0.3953611781664607,0.23973732876406642,-1.127731219177288,-0.946758563511107,0.1959672022452184,0,1672586400.0,0,192,168,179,240,
01-02-23 0:21,192.168.194.254,0.41714403783167714,0.3790566981359898,0.688378490411662,0.40674556740723866,0.44242505011310973,0.6932284074949148,0.20443934284602808,-0.6820871207353737,0.6428571428571429,0.4766713043967814,0.28827484988903984,0.33706894127951875,0.22720541290900353,0.3205815896238472,0.04305882254457475,-1.06484415423419,0.2599316347644774,0,1672586460.0,0,192,168,194,254,
01-02-23 0:22,192.168.58.190,0.559644882455127,0.30076419384215136,0.7501999512412192,0.6600490952503083,0.39525859734137364,0.552492276226983,1.438284431566638,-1.7053564654241193,0.35714285714285715,0.5058468245837267,0.43836753360527586,0.2297871645025699,0.2897486984808483,0.31521140446798207,-0.14485797711412118,-0.9242501929151578,0.8720717391968682,0,1672586520.0,0,192,168,58,190,
01-02-23 0:23,192.168.195.181,0.36647548077682685,0.3131081199945999,0.7533411590097563,0.6068382946082767,0.4457774493046167,0.5023296988416178,-0.8971807355955213,0.43447152583493026,0.2857142857142857,0.5217818396197406,0.2975990121988379,0.50125984715116,0.34691773571746826,0.1813752509661663,0.8352965711150339,-0.14430575593759432,0.8811818273643857,0,1672586580.0,0,192,168,195,181,
01-02-23 0:24,192.168.1.58,0.3287869214382316,0.3388625629371587,0.6028224596217008,0.278124336293387,0.4035730649853343,0.43699644540591326,-0.7175473408281186,0.3733618440745336,0.21428571428571427,0.25063067015376767,0.2826350586933803,0.3756457152755382,0.3602464141795218,0.32440873310125146,-1.1012432442510616,1.2364384953769147,-0.7533007559652383,0,1672586640.0,0,192,168,1,58,
01-02-23 0:25,192.168.190.56,0.15867649185229954,0.23068381022165832,0.677268046649825,0.5450096329353747,0.36644736390569627,0.5999108078833842,2.484485751319099,-1.5204217523348755,0.2857142857142857,0.2307939510186282,0.2710558341418159,0.29866369958813166,0.21235270206418527,0.24040594499417725,0.5404494173160383,0.9854774807532598,-0.8009355291988023,0,1672586700.0,0,192,168,190,56,
01-02-23 0:26,192.168.252.168,0.4439734379626562,0.2932035181129356,0.3030802051176867,0.5666496404528855,0.48249333014042317,0.5588941977081763,-1.004149399831756,-0.4670569723198227,0.7857142857142857,0.4089432584138769,0.4026017619631242,0.28544360749226105,0.37977167412098717,0.20434886193376564,1.5557918629922836,0.9583926498445883,1.2323083629274987,0,1672586760.0,0,192,168,252,168,
01-02-23 0:27,192.168.141.151,0.3436273843048646,0.34131073490264696,0.24061917291208923,0.60506402197835,0.5511492559331886,0.6373503181390873,-0.7031084202079408,-0.6382289008807818,0.5,0.3448399920634115,0.3451172519103926,0.3711227117686894,0.3829640635951628,0.21461759030654157,-0.29651891850425205,-0.18587135970829208,-1.584627700572327,0,1672586820.0,0,192,168,141,151,
01-02-23 0:28,192.168.34.28,0.3367796976578312,0.30028050858840866,0.89413457273914,0.7745393147398164,0.2902219652214376,0.39729059521278137,1.2945639409952954,-0.6218102860797253,0.42857142857142855,0.451355043439232,0.3953394816191591,0.41160106904930055,0.4597402015147404,0.20174123351927,-0.47283091024471857,-0.3934578726443438,-0.3442152067682114,0,1672586880.0,0,192,168,34,28,
01-02-23 0:29,192.168.254.177,0.29686072310340594,0.3329131044601277,0.3233348185301309,0.6124597413653058,0.5389080320597954,0.6559596866463676,1.4813073681490887,-0.3431448017386132,0.35714285714285715,0.1392827739143222,0.4131446961362482,0.358131422490843,0.31537069656918654,0.2868986247782952,-1.3450467779613584,0.1536678274831809,-1.4263361274829451,0,1672586940.0,0,192,168,254,177,
01-02-23 0:30,192.168.218.139,0.28729518710561064,0.3757632478524046,0.4396539454175224,0.4923974790346976,0.43988144274424107,0.39814040374785364,0.46890035523189183,-0.7835994326100413,0.42857142857142855,0.4599474474020066,0.4006512355525305,0.04443140754831271,0.3690101146208102,0.25001981814800206,-0.06652422137799077,0.0047896678193032624,-0.9431847300215925,0,1672587000.0,0,192,168,218,139,
01-02-23 0:31,192.168.135.150,0.20467264750654207,0.28102249804231616,0.22829022695280365,0.48345166207484197,0.4732989355761108,0.47588815688587177,-0.08872442463167346,-0.3469431753798866,0.5714285714285714,0.323393936937391,0.3647802186266771,0.4028941556115143,0.37909632156481254,0.2367322510765338,-1.7019467619351831,0.7668415732518947,-0.3593414849367901,0,1672587060.0,0,192,168,135,150,
01-02-23 0:32,192.168.122.246,0.20006374897189808,0.307765529036899,0.49854605368981386,0.2998727831045359,0.13305905838405332,0.5316565468452672,-1.1410211921909614,-1.199452964095828,0.35714285714285715,0.41123836098131006,0.26754385581131496,0.20710355443509984,0.2958602257692077,0.18162563983246782,1.2465231631945537,0.7319289294768065,0.9593675437308772,0,1672587120.0,0,192,168,122,246,
01-02-23 0:33,192.168.147.68,0.43005488884260945,0.21198723657530008,0.4457576631234836,0.5812809366251571,0.5066944420135162,0.6109746213493751,-0.6873474140544835,-0.42160497313515416,0.6428571428571429,0.3422625469113696,0.3611414200573896,0.4466124043839528,0.4398577647543663,0.20390672626514655,-0.5489070644248407,-2.0686493700054487,3.4966696500923127,0,1672587180.0,0,192,168,147,68,
01-02-23 0:34,192.168.65.76,0.2790911028237752,0.21909861955934398,0.21814286618676657,0.45940448559355385,0.37322875416946216,0.37186096759418064,0.10174822296244501,0.017484055461194505,0.14285714285714285,0.48750963230925193,0.39389362162705016,0.3426351671925653,0.38265969212689394,0.15177435837354594,1.0947067849292074,-0.37448595027891746,1.280413933512073,0,1672587240.0,0,192,168,65,76,
01-02-23 0:35,192.168.212.78,0.5279576234539431,0.4588437105346314,0.27477778713722006,0.7006254840516599,0.4018155989717534,0.5726324796032484,0.1606179651906052,0.20602219401405023,0.5,0.47528927535635296,0.2535981917757761,0.3581394788478342,0.4952264681853947,0.22980886752965904,-0.8829834551163255,-0.7192542656755491,0.09863947035265856,0,1672587300.0,0,192,168,212,78,
01-02-23 0:36,192.168.64.148,0.2940868473344824,0.3052720106606933,0.4715108177818169,0.4809072201041496,0.424036755827323,0.4931341382980274,0.9580355334650013,-0.7006428026094988,0.42857142857142855,0.3753520227271798,0.3535879378317547,0.4570035317490831,0.3353735289130648,0.22617522904901669,-0.39913062698715995,1.1028565414294325,0.1967516014021516,0,1672587360.0,0,192,168,64,148,
01-02-23 0:37,192.168.154.128,0.32964524139101,0.33988149865994277,0.621946374782389,0.6579069697895353,0.5388551073557162,0.5688921480844421,0.5121860607442701,0.5842600497171919,0.5,0.35481776288411404,0.31129187728789026,0.37249196541602037,0.4558740727618815,0.26601724636163715,-0.4275898757228272,-0.6939637115924993,0.29756579854233406,0,1672587420.0,0,192,168,154,128,
01-02-23 0:38,192.168.204.35,0.24344340713649804,0.3267424372727865,0.5915567980608636,0.49415014291691145,0.4682811071517519,0.3290507388851822,-1.2496958029825074,-0.3745764186909261,0.8571428571428571,0.25185883594818903,0.3395125155483355,0.37954696981941755,0.2500205932054099,0.3934511765462035,0.5074153282604983,-0.6236184473719034,1.7675178573685655,0,1672587480.0,0,192,168,204,35,
01-02-23 0:39,192.168.239.52,0.222979979418681,0.2610083349271621,0.5914453827898678,0.45877621810603436,0.5780385239955865,0.6499552466556946,1.1871688464167,0.4189634178785094,0.7142857142857143,0.3458341010814403,0.12008202813679339,0.21990834412992682,0.43582219992756893,0.24720709949120961,-0.5292254148089104,-0.1888493942275455,0.03067994486537998,0,1672587540.0,0,192,168,239,52,
01-02-23 0:40,192.168.167.11,0.3857428436322101,0.3475644106755427,0.6725184953545386,0.566893184929069,0.5775126573471613,0.7861156979939282,0.781262693162637,-0.5915911289916217,0.5714285714285714,0.5410877355514534,0.30553085286827175,0.3526540150088784,0.3639285853952073,0.3164447904292032,0.006620959344692318,-0.05314515354383691,-1.9995643742894613,0,1672587600.0,0,192,168,167,11,
01-02-23 0:41,192.168.57.29,0.23121395747662332,0.3352864590162016,0.615887886280432,0.4051837137549743,0.42599669784108984,0.6119431425262108,0.05268371038582401,-0.6138771461766732,0.5,0.42474231080232655,0.24918844557700692,0.2874824287144337,0.3669404270354693,0.21653250894777332,-0.4687411555676056,1.0679186315274884,-1.2998780814510849,0,1672587660.0,0,192,168,57,29,
01-02-23 0:42,192.168.136.98,0.5447465428447059,0.3480768000508014,0.5940995227221509,0.624419922888263,0.3181000929661063,0.397821072334974,-0.9198383429695826,-0.8126487797568963,0.21428571428571427,0.3471110356516063,0.32188188027889947,0.2620708396720149,0.3388785508584877,0.2455996984771879,0.31423202779614073,0.06343349187341683,0.7056662876265555,0,1672587720.0,0,192,168,136,98,
01-02-23 0:43,192.168.202.51,0.5011147550051519,0.24809091932110564,0.4437999217696677,0.48666644368354894,0.2911663548353832,0.6862744461093201,1.2664959664831237,0.21535026027241708,0.35714285714285715,0.4248142643923786,0.21145687184541778,0.34394170966572346,0.38506685809844465,0.3300272443845789,-0.8663648836122495,-0.1335432284682066,0.8438793771007143,0,1672587780.0,0,192,168,202,51,
01-02-23 0:44,192.168.155.220,0.23157765561639448,0.4665714579437987,0.44478194088326917,0.38469962447686334,0.5304820493451409,0.6578822096732281,0.7322229188620983,0.259282158865818,0.5714285714285714,0.457781366367545,0.255810288510519,0.5422042457039272,0.4754096551892611,0.06766038644529915,-1.8754522362002604,-2.7934769664580217,-0.6323518960979235,0,1672587840.0,0,192,168,155,220,
01-02-23 0:45,192.168.179.102,0.37061615294540734,0.2656570689071753,0.5835371090845121,0.5261233340965517,0.3366170275617615,0.5358239682743353,0.5065444341534986,0.07439283378740764,0.42857142857142855,0.29750305232390656,0.3187917765096322,0.26324683288029044,0.2672337421141725,0.24968964178989078,-0.26605169465352535,0.7264083193077396,0.8345867476531246,0,1672587900.0,0,192,168,179,102,
01-02-23 0:46,192.168.174.228,0.14785905712100103,0.28854207351267197,0.35641364246295837,0.4673261774834928,0.5592169704397535,0.5433649860259966,0.10326862371544586,-0.08697218700453405,0.5,0.30319533061585235,0.2135672530743373,0.334103921404836,0.3774302986801765,0.1864458617661501,1.4157493836603148,-1.0751881642090855,0.3250889123275155,0,1672587960.0,0,192,168,174,228,
01-02-23 0:47,192.168.56.31,0.4338027374508688,0.3303475737158269,0.42067510988169177,0.6919362210701001,0.5425985407051489,0.3727479605912594,-1.0422448872636882,0.33053642860024435,0.42857142857142855,0.2716485227242786,0.23973469144231596,0.3828970669054574,0.42997623272682406,0.3249902873100391,0.4741694368189624,1.598064594930579,0.02351127685490366,0,1672588020.0,0,192,168,56,31,
01-02-23 0:48,192.168.52.2,0.6400637110123233,0.23817101911690963,0.34089442602997155,0.3664373660414746,0.408079948465729,0.5580235441635916,-1.1141495520703137,0.11584045434964503,0.42857142857142855,0.3027675861361324,0.2678260073672168,0.4644201205367641,0.3154365228122024,0.17504776347133214,1.7309095547264113,-0.03830719650833873,0.3104798085579766,0,1672588080.0,0,192,168,52,2,
01-02-23 0:49,192.168.56.178,0.30931830787330444,0.4863712658829161,0.7076809149132404,0.49841603278046637,0.5322677967122759,0.6627333544712601,0.5189907070858512,0.9364056622993031,0.42857142857142855,0.32241786997455313,0.30205573940244135,0.3137971038111865,0.33186642910292835,0.18182927328508214,-1.1609141134387588,-0.8833378205868041,-0.23392355669864184,0,1672588140.0,0,192,168,56,178,
01-02-23 0:50,192.168.185.92,0.3298773641910247,0.3017148565490208,0.62640184233152,0.6204436383678987,0.5421345768135781,0.7346784794411381,0.3534640828640454,-0.5893193937176477,0.42857142857142855,0.40687225800975907,0.41593540554765007,0.2990222399250831,0.6033185789649007,0.31197087000839296,1.1320269819802422,0.6122386221278835,0.05450720151910303,0,1672588200.0,0,192,168,185,92,
01-02-23 0:51,192.168.195.198,0.30886867721869465,0.2629659925659775,0.5470104869856999,0.519651311571507,0.19996865367762487,0.46960700521945914,0.9673144881176424,0.2803131838543247,0.2857142857142857,0.3875974302609525,0.3086455089279895,0.42504493835660595,0.28642668491238515,0.18696685245559685,-0.07458238001183895,-0.4873699624940135,-1.592771032054189,0,1672588260.0,0,192,168,195,198,
01-02-23 0:52,192.168.212.215,0.3260773845012301,0.2942998298454457,0.4423027985240282,0.6757741273698108,0.5913201682256991,0.22071295503216165,-1.9228715970645407,-0.5978509050172556,0.5,0.4243264759057181,0.29076709373282267,0.45057171934222184,0.48219453154235337,0.28956862828033597,1.7116038744144233,-0.6176533339998436,-0.3562927851206777,0,1672588320.0,0,192,168,212,215,
01-02-23 0:53,192.168.96.236,0.22624869999274927,0.17133750632074968,0.500473255727675,0.6884498917550242,0.658406948708943,0.5465744731294885,-0.7870271417064372,0.45774798981156123,0.42857142857142855,0.5155484320244442,0.24150741449007967,0.36304705459927,0.3849746863525138,0.17177909476100098,0.04794235548349309,-0.44717698824143365,-2.235028269572746,0,1672588380.0,0,192,168,96,236,
01-02-23 0:54,192.168.172.200,0.3110771054097692,0.4548908089966782,0.4236644699264261,0.6055642622241099,0.4823522259488902,0.7013053307763967,-0.19268600733718275,-0.36384024870089543,0.5714285714285714,0.29298076168286263,0.19844817651483715,0.271786986028571,0.42697377129260905,0.25655181191340687,-0.31160520751027443,0.2861582219706472,0.18989373211806174,0,1672588440.0,0,192,168,172,200,
01-02-23 0:55,192.168.184.183,0.3675205647905758,0.3893470354455066,0.4545305414826173,0.7544876732272539,0.3558162060092401,0.5167951422599626,-1.1966506678667832,-0.9382925327432058,0.5,0.260209364077702,0.2180001029251615,0.34966761968502774,0.49141278962623,0.17826881336891873,0.9045119489410021,-0.5410283395263389,-1.5941869661759258,0,1672588500.0,0,192,168,184,183,
01-02-23 0:56,192.168.223.213,0.24352999559441865,0.40091612309283886,0.39462040726436454,0.5298284082885977,0.3950895148155353,0.8250369835561027,1.6785374640459592,-0.6789771672898487,0.2857142857142857,0.43359991396376846,0.3922763353061485,0.32725311511571464,0.389185673810179,0.09409980681493184,-0.1275719518205818,0.34358247262340746,-1.162028317694896,0,1672588560.0,0,192,168,223,213,
01-02-23 0:57,192.168.233.104,0.30665050304933755,0.321480299674307,0.5008929019110261,0.5520123111529152,0.5330160890141282,0.4545290918769178,0.32102156863325965,-0.44308467402562957,0.2857142857142857,0.40493502116010804,0.3867828036705095,0.5207329573255763,0.38926219014620594,0.25439774429178547,-0.5480949001082205,2.0846951379625196,0.712447817935183,0,1672588620.0,0,192,168,233,104,
01-02-23 0:58,192.168.216.42,0.3788385972186973,0.10449792936068678,0.4644585418766684,0.49632647099040866,0.5212673945771585,0.5614732191821767,-0.08842908555308385,0.5427012022183315,0.35714285714285715,0.15198219165169677,0.3261661482319273,0.46170667447380204,0.28786182236349633,0.18257773666002852,0.22324923737686225,-0.34802193476099375,-0.499547133714011,0,1672588680.0,0,192,168,216,42,
01-02-23 0:59,192.168.250.228,0.39195675027375365,0.368984785863994,0.6496948693943346,0.26933496142617175,0.3786728540362027,0.30999358308580777,0.43213689368084723,-0.22540549719954903,0.2857142857142857,0.26642950829892575,0.22997580016369726,0.3239497250814653,0.5523300749627537,0.3137546524611421,1.6505955910018661,-0.5234994261692709,0.9936112361573908,0,1672588740.0,0,192,168,250,228,
01-02-23 1:00,192.168.98.112,0.31028047994836017,0.2800854428716305,0.7883199149949132,0.4416281763033727,0.35261282317854314,0.49857975802539256,0.23711395385325318,-0.8403473620693328,0.5714285714285714,0.3235742240715181,0.20780369809647722,0.3053889404286063,0.38943523021129056,0.22524989445260485,0.8201377548928327,0.5964833288305624,-0.8302627291747784,0,1672588800.0,0,192,168,98,112,
01-02-23 1:01,192.168.157.117,0.44216161147037836,0.253560374257776,0.4391358774392163,0.568006813645247,0.35885930893467755,0.636414796745499,0.4975909558016068,-0.4774700499117703,0.42857142857142855,0.3127058777876402,0.5148323595557849,0.35420689451924575,0.28077284779019124,0.24560024477331885,1.2505432522410131,-0.6059028080856039,1.260838996817725,0,1672588860.0,0,192,168,157,117,
01-02-23 1:02,192.168.193.91,0.3256304375926328,0.19461945836418962,0.4510147054956899,0.4535608941941202,0.32760475797679267,0.5567429730238499,-0.37788192595508596,-0.5093638801405185,0.42857142857142855,0.4239487946205802,0.29449795778847715,0.3315351845714985,0.37192958924434844,0.29729416292536753,-1.2836433005762908,0.1197018814708662,1.3181895609308243,0,1672588920.0,0,192,168,193,91,
01-02-23 1:03,192.168.31.75,0.21059390608899142,0.3095057817043396,0.505274048415119,0.5546538358485059,0.5309614588012044,0.46715101912651646,-0.12330691141733105,-1.0644859949717753,0.6428571428571429,0.3373612247778622,0.270459603338028,0.4408240257011628,0.487583353434867,0.30173229467033713,-0.513107848815912,-0.4026040526988942,0.8023659832995269,0,1672588980.0,0,192,168,31,75,
01-02-23 1:04,192.168.186.192,0.5081211818126713,0.2777535292056559,0.38739921812058536,0.6254227809700508,0.5369566891032375,0.7611077503491821,0.48742396183601633,0.9756534302773727,0.42857142857142855,0.16085292176692373,0.24443904970275152,0.38002440276199667,0.2322761914290171,0.25598826349950876,0.2545396755677511,-0.30324974669450755,0.700282542383567,0,1672589040.0,0,192,168,186,192,
01-02-23 1:05,192.168.168.185,0.34347511641480183,0.37174739082912917,0.48356283000539224,0.5679469004395467,0.588223941684424,0.3866490797961114,0.7114567137713116,-0.784719904415127,0.5,0.4883442498848259,0.27168503148174555,0.5475520429375862,0.3796076630366307,0.18327684500521652,2.245571986403027,-0.6049739071188119,0.27463252955389267,0,1672589100.0,0,192,168,168,185,
01-02-23 1:06,192.168.215.159,0.2825775473206193,0.2366132057576867,0.3751762296653846,0.3993187260513299,0.611167155754243,0.593511950730364,-0.2872602428617847,0.25238632003488354,0.2857142857142857,0.4871248152309424,0.29407121827344185,0.3907317754605068,0.17616566162711628,0.25246136939906716,-0.10918824457209719,0.9209189929757644,0.07745416969355179,0,1672589160.0,0,192,168,215,159,
01-02-23 1:07,192.168.183.138,0.3008351488295906,0.22105926682421564,0.5176282481645145,0.7132057596163595,0.5968889268445602,0.5982326368478609,-0.24369034359260022,0.36621522845276616,0.6428571428571429,0.2958794421800246,0.3464401007731615,0.3667861366113031,0.468796617134024,0.06248373768252535,1.1073144277708233,0.4227001180989429,0.669289142433037,0,1672589220.0,0,192,168,183,138,
01-02-23 1:08,192.168.242.132,0.4946623156087815,0.4640098408738973,0.38782934631024474,0.5101763131833437,0.40707906126723276,0.5171314795101492,-1.1471454187517325,-0.7577214205585393,0.5,0.4134088721641215,0.2691199631371907,0.1678418321779467,0.4100214035792009,0.2558949630275413,-1.122789832923803,-0.3468556287578615,-0.38271238341062147,0,1672589280.0,0,192,168,242,132,
01-02-23 1:09,192.168.183.44,0.27232220693563036,0.30544082036128495,0.635192146936771,0.6464566751877747,0.4091219082842758,0.4661862452394031,-0.5663958241470995,0.29470913675049043,0.5714285714285714,0.3180705914045702,0.3300639659027218,0.2815574436982675,0.2808606567410217,0.2916781916050855,-0.974090400830486,0.6776097139962025,2.2644335206855,0,1672589340.0,0,192,168,183,44,
